FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
17-613-5370,Gabelli Dividend,Ball Corporation,n/a,NYSE,Outdoors,GDV,$1.81B,Suite 23,7239 Bartelt Hill,92-0698477,NYSE,984116623-2,SI45 6111 0292 0857 991,0049-0530,Hryvnia,UAH
17-620-0144,"Level 3 Communications, Inc.","PDF Solutions, Inc.",Public Utilities,NYSE,Games,LVLT,$22.42B,Apt 1787,6 Clarendon Place,87-0177720,NASDAQ,636409445-7,LB46 1340 WFNX GHXL PETB 0AN6 TSXA,0781-5224,Zloty,PLN
17-702-1751,"Iteris, Inc.","Iteris, Inc.",Consumer Durables,NASDAQ,Jewelry,ITI,$182.94M,Suite 87,832 Green Street,47-9863388,NYSE,589429673-0,DO87 ROEM 1076 5897 2787 3681 2071,30142-816,Naira,NGN
17-729-0931,"Oil States International, Inc.","First Mid-Illinois Bancshares, Inc.",Energy,NYSE,Games,OIS,$1.49B,Suite 53,1 Hooker Circle,39-0724709,NASDAQ,980202475-9,TR94 4063 3LLH XPBJ AISL MNPE OA,65162-047,Taka,BDT
17-743-0091,Grupo Supervielle S.A.,Gafisa SA,Finance,NYSE,Outdoors,SUPV,$1.24B,17th Floor,7213 Westerfield Court,26-7280078,NYSE,966913365-3,LV59 LJKT ZULG DYFL S8W6 X,46122-104,Yen,JPY
17-746-2950,Inpixon ,"American Software, Inc.",Technology,NASDAQ,Toys,INPX,$3.85M,Apt 1718,5306 Waxwing Parkway,84-5981795,NASDAQ,954422008-9,NL25 OKPN 5218 4980 21,65954-772,Peso,ARS
17-777-6288,AllianzGI Convertible & Income Fund,Banner Corporation,n/a,NYSE,Sports,NCV,$618.69M,PO Box 75673,8785 Fair Oaks Place,46-6143486,NASDAQ,307324398-4,FR20 3189 9752 23E6 4AL3 UUWD B98,61822-0046,Won,KRW
17-812-2855,Gladstone Capital Corporation,Gladstone Capital Corporation,n/a,NASDAQ,Garden,GLAD,$253.65M,PO Box 73230,95940 Westridge Center,17-3133434,NASDAQ,636568968-3,KW77 BGSQ VSYT JSSC 1SVG TD7O SIXR CS,43742-0248,Dinar,JOD
17-815-1474,Boston Omaha Corporation,ObsEva SA,n/a,NASDAQ,Toys,BOMN,n/a,Room 1068,680 Monterey Plaza,35-2056195,NASDAQ,262818653-5,IS60 9870 1211 8251 9896 9114 27,59229-002,Ruble,RUB
17-880-5325,"Rudolph Technologies, Inc.",Sabre Corporation,Capital Goods,NYSE,Toys,RTEC,$781.27M,PO Box 8295,0 Mifflin Junction,33-6984525,NASDAQ,809675185-9,NO56 7146 5445 977,0363-0002,Sol,PEN
17-919-8597,A.H. Belo Corporation,Hornbeck Offshore Services,Consumer Services,NYSE,Toys,AHC,$120.61M,8th Floor,80 Golf View Lane,02-6410141,NYSE,783076644-4,LT95 6515 3463 9246 7705,42254-195,Peso,COP
17-946-2497,Vanguard Russell 2000 ETF,The Blackstone Group L.P.,n/a,NASDAQ,Electronics,VTWO,$1.05B,11th Floor,673 Little Fleur Junction,21-4043472,NYSE,829734094-5,RS28 0828 2616 3818 9422 26,63868-013,Peso,ARS
18-006-5143,Eaton Vance Risk-Managed Diversified Equity Income Fund,"Pathfinder Bancorp, Inc.",n/a,NYSE,Games,ETJ,$601.02M,Room 1657,7661 Garrison Crossing,63-2056546,NASDAQ,768821605-2,TR72 5119 5JRR NZSO ZCBM KBEZ VQ,54868-5772,Yuan Renminbi,CNY
18-070-9869,DXC Technology Company,"LG Display Co., Ltd.",Technology,NYSE,Movies,DXC,$21.19B,Suite 93,7159 Fisk Drive,27-0897038,NYSE,563434625-8,LB24 5815 VK9K PUKI SASU Y61M MCFB,25021-656,Quetzal,GTQ
18-094-7575,"BofI Holding, Inc.","Glacier Bancorp, Inc.",Finance,NASDAQ,Books,BOFIL,n/a,PO Box 73622,07898 6th Lane,05-4921367,NASDAQ,211616408-7,FR86 9173 9847 51C3 Y62X GKPI L15,56062-282,Yuan Renminbi,CNY
18-143-7358,Fulton Financial Corporation,"Summit Financial Group, Inc.",Finance,NASDAQ,Toys,FULT,$3.33B,4th Floor,00713 Becker Court,70-1309688,NASDAQ,964978340-7,DK46 8217 4711 8556 02,36800-426,Dram,AMD
18-162-3291,First Trust Cloud Computing ETF,Hunter Maritime Acquisition Corp.,n/a,NASDAQ,Computers,SKYY,$889.24M,13th Floor,76304 Leroy Street,98-7064714,NASDAQ,071855867-7,IL46 3063 7239 7626 4576 534,53808-0862,Pound,SYP
18-171-4481,"First Mid-Illinois Bancshares, Inc.","First Mid-Illinois Bancshares, Inc.",Finance,NASDAQ,Home,FMBH,$462.71M,Suite 33,65 Alpine Lane,66-7567462,NASDAQ,567142572-7,FR93 0434 5837 58V7 HNSP FFFY W40,0406-0359,Euro,EUR
18-182-2000,Huntington Bancshares Incorporated,"Royce Micro-Cap Trust, Inc.",Finance,NASDAQ,Baby,HBANP,n/a,Suite 48,72101 Farwell Trail,32-6586090,NYSE,318680689-5,FR71 9811 7928 31IE M9OB AHUJ M70,64616-070,Yuan Renminbi,CNY
18-208-5152,First Financial Bancorp.,First Financial Bancorp.,Finance,NASDAQ,Industrial,FFBCW,n/a,Apt 366,83 Portage Terrace,19-9876018,NYSE,222917639-0,FR89 4792 8813 20FL 07RQ QGZM P61,68180-294,Yuan Renminbi,CNY
18-210-5165,"Juno Therapeutics, Inc.",Chatham Lodging Trust (REIT),Health Care,NASDAQ,Clothing,JUNO,$2.47B,Room 1260,40925 Banding Place,93-0238461,NYSE,090308419-8,FR67 4148 0103 75M1 78D6 LKKH V73,0603-7785,Peso,MXN
18-267-5966,Check-Cap Ltd.,VictoryShares Emerging Market Volatility Wtd ETF,Health Care,NASDAQ,Home,CHEK,$29.39M,6th Floor,01 Saint Paul Junction,63-0965917,NASDAQ,210706415-6,AD36 5535 4543 RX1Q 9JNK H6AX,46287-015,Yuan Renminbi,CNY
18-272-4499,Deutsch Bk Contingent Cap Tr V,Deutsch Bk Contingent Cap Tr V,Finance,NYSE,Shoes,DKT,n/a,Suite 1,584 Norway Maple Point,34-1343873,NYSE,416357465-4,BG81 YFDQ 7551 67CA KI0H JK,0069-2589,Ruble,RUB
18-353-1466,Garrison Capital Inc.,"CIRCOR International, Inc.",n/a,NASDAQ,Books,GARS,$134.17M,Room 1262,60 Summit Drive,49-1885182,NYSE,803945425-5,FR53 2965 4936 202Z SZDP OSDH D43,64764-890,Zloty,PLN
18-354-8089,"Scripps Networks Interactive, Inc","Nexeo Solutions, Inc.",Consumer Services,NASDAQ,Clothing,SNI,$8.74B,Apt 444,34878 Pine View Center,33-1622250,NASDAQ,299524517-9,VG36 XZCD 1453 0416 8975 7428,53389-000,Rupiah,IDR
18-363-1801,American Homes 4 Rent,Female Health Company (The),n/a,NYSE,Clothing,AMH^B,n/a,Room 1767,9 Crest Line Court,99-0238074,NASDAQ,900166940-9,KZ73 225G BQ5G 4S4T R8VD,68788-9220,Zloty,PLN
18-404-4244,Education Realty Trust Inc.,Eagle Materials Inc,Consumer Services,NYSE,Tools,EDR,$2.88B,Suite 39,872 Redwing Trail,04-0457485,NYSE,335035418-1,RS40 1172 5918 6081 1889 13,41190-319,Yuan Renminbi,CNY
18-420-2537,Liberty Media Corporation,"Zillow Group, Inc.",Consumer Services,NASDAQ,Kids,LSXMB,n/a,Suite 50,5955 Everett Road,00-9131013,NASDAQ,820844769-2,GB17 PFUP 3514 5147 3075 86,59762-6710,Yuan Renminbi,CNY
18-428-8537,"Corvus Pharmaceuticals, Inc.","L Brands, Inc.",Health Care,NASDAQ,Automotive,CRVS,$230.28M,Suite 75,884 Monica Court,39-0072640,NYSE,177638172-6,BH61 EKOE N8DW XLM1 SEQH WE,68462-102,Real,BRL
18-448-4983,Microsoft Corporation,"Ooma, Inc.",Technology,NASDAQ,Kids,MSFT,$540.44B,17th Floor,1 Sunnyside Junction,18-4137195,NYSE,841679564-9,FI33 9176 6173 9925 46,67046-461,Rupiah,IDR
18-462-3560,Pimco Global Stocksplus & Income Fund,"First Midwest Bancorp, Inc.",n/a,NYSE,Garden,PGP,$190.99M,17th Floor,5740 Grayhawk Plaza,70-5654228,NASDAQ,683711539-1,BH59 NTAH GHYM BQ7H WY2F ON,17089-293,Euro,EUR
18-464-0831,Stellar Acquisition III Inc.,Yirendai Ltd.,Finance,NASDAQ,Home,STLR,$90.19M,Room 310,37459 Melrose Plaza,68-0475641,NYSE,039732926-1,HU02 3133 3625 8746 1805 1920 6036,48951-2006,Rupiah,IDR
18-472-5181,"Conn's, Inc.",M III Acquisition Corp.,Consumer Services,NASDAQ,Electronics,CONN,$550.5M,Suite 49,372 Calypso Park,43-0185273,NASDAQ,829892437-1,SA28 83HW E6XG RTMT ZS09 MWNS,55301-343,Peso,COP
18-506-0129,Lonestar Resources US Inc.,"Buckle, Inc. (The)",Energy,NASDAQ,Industrial,LONE,$87.3M,Room 500,7 Weeping Birch Lane,58-9020356,NYSE,850861969-3,FR54 7992 4830 42WU PZ3C CNXE 710,53489-146,Peso,MXN
18-507-1833,West Bancorporation,Virco Manufacturing Corporation,Finance,NASDAQ,Sports,WTBA,$383.64M,PO Box 89193,2904 International Junction,19-5501414,NASDAQ,764559617-1,IT42 D324 8264 792F TUYB VN4L OQD,61748-205,Yuan Renminbi,CNY
18-511-3881,Intelsat S.A.,"NetApp, Inc.",Consumer Services,NYSE,Music,I,$378.97M,PO Box 96144,335 Chive Court,99-6653335,NASDAQ,574580371-1,GI10 CTLG CT3Q LZFJ DHFM 1RT,68016-089,Peso,COP
18-590-1909,UBS AG,"TerraVia Holdings, Inc.",Finance,NYSE,Shoes,UBS,$60.28B,7th Floor,3 Northwestern Circle,60-1261850,NASDAQ,254297324-5,NL39 QDLZ 6835 1322 20,49973-301,Krona,SEK
18-618-2242,Encore Wire Corporation,Cerecor Inc.,Capital Goods,NASDAQ,Music,WIRE,$896.34M,PO Box 51700,320 Straubel Plaza,17-2462806,NASDAQ,498491695-8,BA11 5262 8060 2686 9225,76237-286,Real,BRL
18-627-3474,Realty Income Corporation,HP Inc.,Consumer Services,NYSE,Music,O,$15.47B,PO Box 99022,6 Glendale Trail,89-3277812,NYSE,614391433-8,IE72 OCNX 1024 2815 0077 92,0363-0525,Yuan Renminbi,CNY
18-637-6912,Adecoagro S.A.,Concordia International Corp.,Consumer Non-Durables,NYSE,Clothing,AGRO,$1.21B,19th Floor,20 Washington Drive,97-1547224,NASDAQ,832351764-9,BG19 ZVZO 9306 008T FBBJ C5,10477-0805,Real,BRL
18-641-4302,"ArQule, Inc.","Sigma Designs, Inc.",Health Care,NASDAQ,Toys,ARQL,$79.68M,Room 674,23228 Forest Avenue,16-4139327,NASDAQ,320649913-5,IT14 C108 0515 143D CVUC 7WYF 1SR,36987-3207,Dollar,CAD
18-659-2394,"China Customer Relations Centers, Inc.",Newmont Mining Corporation,Miscellaneous,NASDAQ,Movies,CCRC,$276.59M,Suite 87,9433 Kingsford Road,30-9670499,NYSE,823080152-5,FR98 7854 2433 31QF NGKX ETGX Y88,0573-0167,Real,BRL
18-686-2389,First Commonwealth Financial Corporation,"Odyssey Marine Exploration, Inc.",Finance,NYSE,Industrial,FCF,$1.26B,Apt 487,04936 Meadow Ridge Alley,37-0049786,NASDAQ,657072950-0,DK10 8237 1574 8930 21,64760-215,Dinar,RSD
18-717-7905,Synaptics Incorporated,Wells Fargo & Company,Technology,NASDAQ,Books,SYNA,$1.81B,Apt 533,2 Shoshone Circle,41-7377567,NYSE,273081999-1,VG14 HKZK 1858 3710 1274 8012,43063-324,Krona,SEK
18-742-8618,Domtar Corporation,Domtar Corporation,Basic Industries,NYSE,Sports,UFS,$2.4B,Room 430,7793 Bashford Hill,50-3197879,NASDAQ,671876685-2,DK36 0109 3601 5208 18,68016-261,Rupiah,IDR
18-745-7265,Liberty Property Trust,GP Investments Acquisition Corp.,Consumer Services,NYSE,Outdoors,LPT,$6.25B,Suite 13,83728 Bonner Center,53-1255381,NASDAQ,766938868-4,DK88 3691 2040 9428 06,11701-063,Yuan Renminbi,CNY
18-768-6056,Till Capital Ltd.,"SINOPEC Shangai Petrochemical Company, Ltd.",Finance,NASDAQ,Automotive,TIL,$13.15M,Apt 1798,3911 Garrison Place,29-3481927,NYSE,523283986-1,IT48 F594 7606 0292 VKPU AAQA GP8,55910-370,Yuan Renminbi,CNY
18-792-4542,Eagle Point Credit Company Inc.,J P Morgan Chase & Co,n/a,NYSE,Tools,ECCA,n/a,Room 908,9 Graedel Circle,94-9070650,NYSE,649982874-2,CH97 6966 0VHZ EPRE M2RD O,65517-1010,Lek,ALL
18-835-7136,Bank of America Corporation,Main Street Capital Corporation,n/a,NYSE,Toys,BAC^C,n/a,Suite 23,392 Ryan Center,40-4535069,NYSE,241980688-3,FR50 4767 9387 39NV A1TN IPPR 741,52959-733,Yen,JPY
18-857-5628,Eversource Energy,"Marsh & McLennan Companies, Inc.",Public Utilities,NYSE,Home,ES,$20.04B,Apt 386,04 Schmedeman Hill,59-5752488,NYSE,057122316-8,AZ67 XSMQ 1DVW ZLBW Z8NV FV0O EC3E,17478-420,Real,BRL
18-862-6135,NF Energy Saving Corporation,"New York Mortgage Trust, Inc.",Capital Goods,NASDAQ,Books,NFEC,$6.65M,Room 1302,00360 Schiller Crossing,91-5310190,NASDAQ,266244440-1,LI08 8103 0QVP OIJG BX7S 7,50804-183,Ruble,RUB
18-872-9377,"Amyris, Inc.","Amyris, Inc.",Basic Industries,NASDAQ,Kids,AMRS,$60.84M,11th Floor,2 Kipling Center,79-4010289,NYSE,062527575-6,BE25 6372 6380 9358,55154-5570,Bolivar,VEF
18-962-9245,AllianceBernstein Holding L.P.,VelocityShares Daily Inverse VIX Short-Term ETN,Finance,NYSE,Garden,AB,$2.25B,Suite 80,496 Leroy Way,09-6677525,NASDAQ,448059452-3,FR23 4837 4085 14HR QXQT UZ91 F21,59667-0100,Kuna,HRK
18-963-5323,Arotech Corporation,"CVR Partners, LP",Miscellaneous,NASDAQ,Automotive,ARTX,$92.5M,Room 1057,574 Sullivan Trail,50-1617274,NYSE,586922059-9,BA66 7744 4172 9257 5191,68828-125,Won,KRW
18-965-7010,iStar Financial Inc.,"Illumina, Inc.",n/a,NYSE,Outdoors,STAR^I,n/a,Apt 577,75 Maryland Lane,28-4030598,NASDAQ,529116889-7,FR05 9852 9572 094J NGIR WBR0 H62,10812-096,Yuan Renminbi,CNY
18-977-1918,Akari Therapeutics Plc,Akari Therapeutics Plc,Health Care,NASDAQ,Industrial,AKTX,$56.29M,PO Box 16038,6553 Sunfield Street,08-7439129,NASDAQ,907542548-1,IE15 XEDP 7009 1731 4984 29,36000-012,Rupiah,IDR
19-015-4368,Bunge Limited,"Autoliv, Inc.",Consumer Non-Durables,NYSE,Baby,BG,$10.8B,Apt 1215,68811 Brickson Park Hill,29-2601727,NYSE,213108417-X,CH13 7859 46ZD SAO6 FEAE B,65862-035,Yuan Renminbi,CNY
19-079-6055,Advantage Oil & Gas Ltd,"CatchMark Timber Trust, Inc.",Energy,NYSE,Electronics,AAV,$1.15B,Room 181,68 Laurel Point,91-0718824,NYSE,229562087-2,NO21 6036 1186 725,0781-5252,Yuan Renminbi,CNY
19-080-1323,"White Mountains Insurance Group, Ltd.",Murphy Oil Corporation,Finance,NYSE,Movies,WTM,$4B,Room 151,5578 Starling Alley,73-7241626,NYSE,184355969-2,FR88 4721 3480 88PM V62U DFBM 763,0641-0949,Yuan Renminbi,CNY
19-081-5365,"NantHealth, Inc.","NantHealth, Inc.",Technology,NASDAQ,Movies,NH,$434.35M,Apt 1846,7232 Oxford Avenue,00-7604332,NYSE,896990629-0,FR28 6135 8322 68WR UTDB YGYN F67,63629-1621,Yuan Renminbi,CNY
19-091-0449,Global X S&P 500 Catholic Values ETF,"WellCare Health Plans, Inc.",n/a,NASDAQ,Tools,CATH,n/a,Apt 1079,67 Alpine Alley,04-2602239,NYSE,190822735-4,PT41 2980 0515 9099 4163 4624 0,62721-8114,Rupiah,IDR
19-110-0244,"Energy Focus, Inc.","Energy Focus, Inc.",Consumer Durables,NASDAQ,Clothing,EFOI,$33.57M,Apt 1723,0140 Daystar Street,53-7581764,NYSE,064405972-9,BH35 MDQT GTJI AAOG JYZZ DT,61578-301,Rupiah,IDR
19-131-6863,Clearwater Paper Corporation,Clearwater Paper Corporation,Basic Industries,NYSE,Grocery,CLW,$732.83M,Apt 1995,8405 Fremont Alley,45-8843502,NASDAQ,036352074-0,CR52 0182 9508 1263 4925 3,58232-0653,Yen,JPY
19-153-1397,"Kura Oncology, Inc.","Kura Oncology, Inc.",Health Care,NASDAQ,Garden,KURA,$170.17M,PO Box 47682,41 Artisan Pass,73-6479280,NASDAQ,814303663-4,RO16 ZKGD ITET GVRU DCJJ 6OVZ,52644-001,Peso,ARS
19-159-2116,"Sangamo Therapeutics, Inc.",ChromaDex Corporation,Health Care,NASDAQ,Health,SGMO,$535.95M,8th Floor,8262 Hintze Hill,07-8918262,NASDAQ,026588592-2,SK50 1139 0830 0726 8477 7118,49288-0750,Ruble,RUB
19-177-2319,Seadrill Partners LLC,"Blackbaud, Inc.",Energy,NYSE,Industrial,SDLP,$301.17M,Apt 1876,81 Clyde Gallagher Center,15-1801200,NASDAQ,069503988-1,IS21 5219 0597 3469 1620 2600 15,49288-0904,Rupiah,IDR
19-180-8960,Voya International High Dividend Equity Income Fund,"PDC Energy, Inc.",n/a,NYSE,Industrial,IID,$61.57M,Apt 1180,7173 Claremont Circle,25-3431816,NASDAQ,162852962-8,SI66 9455 7423 8472 642,35356-118,Rupiah,IDR
19-183-1821,"Limbach Holdings, Inc.",Gilat Satellite Networks Ltd.,Basic Industries,NASDAQ,Garden,LMB,$88.11M,Suite 72,27 Waxwing Parkway,76-0885336,NASDAQ,950687013-6,FI26 1252 0746 9807 85,59899-001,Dollar,USD
19-186-2983,"WageWorks, Inc.",Rosehill Resources Inc.,Miscellaneous,NYSE,Kids,WAGE,$2.67B,Suite 31,41509 Colorado Pass,55-6589937,NASDAQ,413014492-8,FR26 8468 8937 825W FUYK S8RY U85,49035-067,Rupiah,IDR
19-190-0647,"The Finish Line, Inc.","Craft Brew Alliance, Inc.",Consumer Services,NASDAQ,Electronics,FINL,$551.94M,2nd Floor,62227 Corscot Place,41-2983601,NASDAQ,489619754-2,NL19 DQHH 2149 8700 43,66302-105,Yuan Renminbi,CNY
19-221-3162,iPath US Treasury 5-year Bear ETN,"Navigant Consulting, Inc.",Finance,NASDAQ,Electronics,DFVS,$1.25M,Apt 1407,66400 Lunder Crossing,21-1067688,NYSE,817116432-3,FO25 1202 2851 9193 04,0268-6623,Guarani,PYG
19-241-3057,Carlisle Companies Incorporated,"Royce Value Trust, Inc.",Basic Industries,NYSE,Tools,CSL,$6.19B,13th Floor,90 Kropf Hill,64-8546014,NYSE,076319087-X,FR33 5067 7899 22JU 3EIN 88TT 996,0006-3917,Yuan Renminbi,CNY
19-349-7606,"The Habit Restaurants, Inc.",Nuveen Insured California Select Tax-Free Income Portfolio,Consumer Services,NASDAQ,Books,HABT,$402.04M,Suite 86,73 Crest Line Junction,89-7695960,NYSE,255089931-8,FR13 4668 1197 984C RDQU POY2 X69,42515-001,Euro,EUR
19-352-7003,"GAMCO Natural Resources, Gold & Income Tust ","American Financial Group, Inc.",n/a,NYSE,Health,GNT,$140.84M,Room 90,14682 Summer Ridge Junction,07-3096158,NYSE,076765240-1,LU90 915J RWDU APCM I4IR,45737-230,Krona,SEK
19-369-7833,iShares MSCI EM ESG Optimized ETF,Sunoco LP,n/a,NASDAQ,Kids,ESGE,$54.38M,Room 520,00001 Artisan Place,80-9566465,NYSE,767614204-0,KZ70 828K SJ1K DFHJ U2QV,57955-0222,Ariary,MGA
19-395-8721,"FBL Financial Group, Inc.",ChinaCache International Holdings Ltd.,Finance,NYSE,Automotive,FFG,$1.6B,Apt 485,430 Hallows Junction,02-8126863,NASDAQ,477004137-3,IL40 7574 9364 2292 7237 153,68745-2027,Euro,EUR
19-415-8574,"PCM, Inc.","Hortonworks, Inc.",Consumer Services,NASDAQ,Toys,PCMI,$228.16M,Room 1066,845 Michigan Avenue,04-2251758,NASDAQ,303877504-5,SM87 V090 3687 935N CQ6R LT3S 5VF,54868-5052,Yuan Renminbi,CNY
19-423-2062,Anadarko Petroleum Corporation,Anadarko Petroleum Corporation,Energy,NYSE,Toys,AEUA,n/a,Suite 57,97522 Atwood Hill,92-1631069,NASDAQ,329489937-8,FR53 2606 9518 43HT TG9E NSPP R24,75935-001,Dram,AMD
19-424-3545,"New Ireland Fund, Inc. (The)","Blucora, Inc.",n/a,NYSE,Kids,IRL,$52.1M,Suite 79,88 East Terrace,07-3225539,NASDAQ,611801024-2,SI89 3643 5014 0625 515,65224-537,Yuan Renminbi,CNY
19-427-9399,"Dime Community Bancshares, Inc.","Sykes Enterprises, Incorporated",Finance,NASDAQ,Home,DCOM,$765.84M,Room 1807,96747 Lunder Drive,51-7667191,NASDAQ,559472206-8,SM20 Y202 6997 6047 IHLO NXPA ARY,52654-0002,Shekel,ILS
19-466-7373,Gladstone Land Corporation,"Ocean Power Technologies, Inc.",Consumer Services,NASDAQ,Tools,LAND,$133.56M,Suite 36,6040 Vernon Circle,94-9083015,NASDAQ,895265335-1,PT41 9047 5556 6873 9981 6591 2,52584-160,Krona,SEK
19-474-4300,Dividend and Income Fund,Dividend and Income Fund,n/a,NYSE,Grocery,DNI,$130.45M,Apt 451,64903 Spohn Place,20-0292780,NASDAQ,453982934-3,GR78 4895 417A CAFR CDO5 SD2E O9K,0378-6113,Ruble,RUB
19-475-0313,Syneron Medical Ltd.,"Turkish Investment Fund, Inc. (The)",Health Care,NASDAQ,Computers,ELOS,$385.8M,12th Floor,835 Surrey Terrace,76-1810771,NYSE,909515835-7,IT80 Q468 3639 893R M6GA 9UMQ VLQ,0395-1685,Dong,VND
19-482-2758,"Carolina Trust BancShares, Inc.",Luxfer Holdings PLC,Finance,NASDAQ,Movies,CART,$35.28M,Apt 841,7 Anderson Parkway,73-3149422,NYSE,991619900-0,GE84 YH50 7032 1492 3941 26,50563-150,Euro,EUR
19-501-5460,Methanex Corporation,"Blackrock MuniYield California Fund, Inc.",Basic Industries,NASDAQ,Shoes,MEOH,$3.63B,Apt 438,87 Brickson Park Center,18-0998679,NYSE,859843157-5,BR35 8106 6671 0002 5549 2997 788R V,16252-515,Krona,SEK
19-543-4535,Medallion Financial Corp.,Medallion Financial Corp.,Finance,NASDAQ,Jewelry,MFIN,$55.6M,PO Box 38834,57 Harbort Center,89-9174694,NYSE,766247859-9,LT98 7322 6122 5686 0757,50436-6527,Euro,EUR
19-556-6377,Ritchie Bros. Auctioneers Incorporated,"PHI, Inc.",Miscellaneous,NYSE,Computers,RBA,$3.17B,Room 1301,55 Jenifer Court,40-3915607,NASDAQ,202487271-9,FR60 9164 6548 45EV JWGG ECIR W77,55346-0943,Real,BRL
19-563-0986,Applied DNA Sciences Inc,"Sevcon, Inc.",Consumer Services,NASDAQ,Jewelry,APDNW,n/a,PO Box 69132,156 Clove Street,15-3102329,NASDAQ,039155805-6,CH04 8474 5VKV LYVN AFVA 1,49349-278,Somoni,TJS
19-569-2765,"Aberdeen Singapore Fund, Inc.",Nuveen Municipal High Income Opportunity Fund,n/a,NYSE,Baby,SGF,$84.33M,Apt 818,7 Fuller Circle,68-1219496,NYSE,690016593-1,GR88 2047 686O BIYS ZCVF AN31 JEQ,10267-1004,Rupiah,IDR
19-573-5886,"Interactive Brokers Group, Inc.","Caseys General Stores, Inc.",Finance,NASDAQ,Health,IBKR,$14.98B,PO Box 11542,611 Hauk Point,94-1520007,NASDAQ,567870756-6,GT52 NGXG CHJI VKWU JNSF YEEJ SPLM,43269-652,Yuan Renminbi,CNY
19-589-1795,"Ecology and Environment, Inc.",Modern Media Acquisition Corp.,Consumer Services,NASDAQ,Computers,EEI,$52.6M,Suite 85,5084 Farragut Plaza,99-7954116,NASDAQ,131750916-1,RO75 NVUR 58MC OTY1 QZXG EZHJ,55910-056,Krone,DKK
19-595-6510,Amerco,"China Jo-Jo Drugstores, Inc.",Consumer Services,NASDAQ,Shoes,UHAL,$6.88B,15th Floor,591 Eagan Place,29-4904626,NASDAQ,610262732-6,AT22 7336 9463 0725 9356,63629-4060,Zloty,PLN
19-610-9473,"Texas Capital Bancshares, Inc.","Lakeland Industries, Inc.",Finance,NASDAQ,Tools,TCBIL,n/a,Suite 71,4600 3rd Court,92-8858706,NASDAQ,946062707-2,IS62 2353 5919 8113 8186 4413 60,60512-1030,Yuan Renminbi,CNY
19-630-6325,TiGenix,Dynegy Inc.,Health Care,NASDAQ,Beauty,TIG,$103.1B,15th Floor,44619 Miller Way,17-5053928,NYSE,560341198-8,BG10 XUZE 8831 701T OZEA 5M,68788-9804,Rupiah,IDR
19-646-9688,"Colony NorthStar, Inc.",LSI Industries Inc.,n/a,NYSE,Tools,CLNS^I,n/a,Apt 34,9 Mallard Street,76-7191853,NASDAQ,114383230-2,HR11 9772 8515 9868 9545 5,42254-154,Peso,DOP
19-655-0305,Vident Core US Equity ETF,Leading Brands Inc,n/a,NASDAQ,Kids,VUSE,$448.4M,Apt 381,79514 Lakewood Gardens Pass,41-4563048,NASDAQ,099703312-6,IL30 5398 1039 0329 1415 163,58503-054,Rupiah,IDR
19-689-8650,"Daktronics, Inc.","Daktronics, Inc.",Consumer Durables,NASDAQ,Automotive,DAKT,$426.37M,6th Floor,64 Lakewood Gardens Parkway,24-7226946,NASDAQ,348574455-7,PT64 5808 7117 0203 5133 2287 4,59535-4601,Koruna,CZK
19-693-6720,NASDAQ TEST STOCK,"Hurco Companies, Inc.",n/a,NYSE,Electronics,NTEST.C,n/a,Suite 53,91177 Scofield Place,26-0908569,NASDAQ,261163853-5,KW85 HQFV RKG7 2KBV EZIH OFGU 0H8R 7W,76167-002,Euro,EUR
19-739-0875,Sanchez Energy Corporation,"Twitter, Inc.",Energy,NYSE,Industrial,SN,$618.24M,Room 1505,3461 Milwaukee Court,95-7786854,NYSE,458218524-X,GE36 YL19 8987 9779 4609 61,59667-0017,Dirham,MAD
19-771-2665,Booz Allen Hamilton Holding Corporation,"Boston Beer Company, Inc. (The)",Consumer Services,NYSE,Kids,BAH,$4.72B,Suite 85,32472 Bartillon Court,52-5660297,NYSE,667412873-2,FO75 0685 4082 4075 55,36987-1773,Yuan Renminbi,CNY
19-782-3329,"Community Health Systems, Inc.",Baltimore Gas & Electric Company,Health Care,NYSE,Garden,CYH,$1.03B,13th Floor,2614 Old Gate Lane,84-3494545,NYSE,294619786-7,MC21 8947 8151 53GX WZNE WQ7K 424,42165-0002,Zloty,PLN
19-807-3417,Optical Cable Corporation,Northern Trust Corporation,Basic Industries,NASDAQ,Clothing,OCC,$18.04M,Apt 1646,091 5th Junction,54-0998915,NASDAQ,191585635-3,FR53 4377 0893 98RW GOBX LE1U E55,13537-173,Peso,PHP
19-814-3743,First Trust Rising Dividend Achievers ETF,BLDRS Developed Markets 100 ADR Index Fund,n/a,NASDAQ,Garden,RDVY,$200.93M,20th Floor,25 Anhalt Parkway,45-5694355,NASDAQ,565021895-1,CR51 3195 8275 3600 4169 6,35356-903,Hryvnia,UAH
19-828-5477,National Instruments Corporation,"Motorola Solutions, Inc.",Technology,NASDAQ,Electronics,NATI,$5.07B,8th Floor,75 Basil Circle,89-0004183,NYSE,641439732-6,KW04 PCWF XXIR AUYC OIQB C8DA VN6K HV,57237-072,Quetzal,GTQ
