FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
31-511-2831,Prospect Capital Corporation,"Trinity Industries, Inc.",n/a,NASDAQ,Baby,PSEC,$2.9B,Apt 172,00 Forest Run Court,78-3954950,36800-223,NYSE,623250324-4,MD48 JPWU 843R SH56 2RH3 UEX0,,Taka,BDT
29-482-6377,"China Green Agriculture, Inc.",CU Bancorp (CA),Basic Industries,NYSE,Kids,CGA,$49.73M,PO Box 12901,85783 Elmside Pass,65-4685291,68745-2022,NASDAQ,987198627-0,IS65 4529 1289 2682 4421 7629 33,,Yuan Renminbi,CNY
27-746-0767,PowerShares S&P SmallCap Industrials Portfolio,Fidelity Southern Corporation,n/a,NASDAQ,Electronics,PSCI,$96.27M,Suite 50,2 Springview Drive,45-8803311,58118-0526,NASDAQ,574163003-0,AZ40 DWTK I1A7 UAGX XUTN TQAY THEP,,Euro,EUR
82-953-4016,"Twenty-First Century Fox, Inc.",Landec Corporation,Consumer Services,NASDAQ,Computers,FOXA,$33.51B,Room 980,775 Anthes Crossing,16-4155059,66184-405,NASDAQ,403536862-8,MU25 CXJH 3705 6036 3811 6949 707C GV,,Euro,EUR
10-288-8808,Synaptics Incorporated,"Ringcentral, Inc.",Technology,NASDAQ,Movies,SYNA,$1.81B,Apt 690,9 Canary Drive,60-8192892,13845-1200,NYSE,032980675-0,LT65 4779 9207 5405 6954,,Dong,VND
66-972-3213,"PT Telekomunikasi Indonesia, Tbk",Eclipse Resources Corporation,Public Utilities,NYSE,Industrial,TLK,$32.88B,Suite 76,249 Macpherson Terrace,84-8378520,33261-145,NYSE,148113394-2,FR25 6569 3371 56QT ZYXG 7CAY V92,,Euro,EUR
58-038-2172,Ultra Petroleum Corp.,Nordic American Offshore Ltd,Energy,NASDAQ,Grocery,UPL,$2.27B,15th Floor,2831 Sachs Trail,25-0061991,50474-931,NYSE,694184940-1,SI70 7864 3735 4101 224,,Yuan Renminbi,CNY
44-831-3599,"Juniper Pharmaceuticals, Inc.",Harmony Merger Corp.,Health Care,NASDAQ,Grocery,JNP,$55.3M,Apt 442,2 Reindahl Junction,41-5504170,12090-0061,NASDAQ,307534491-5,PL89 5474 0127 4752 3562 3841 4765,,Baht,THB
35-404-2259,"VistaGen Therapeutics, Inc.",Fifth Third Bancorp,Health Care,NASDAQ,Jewelry,VTGN,$15.62M,PO Box 42336,00641 Buell Alley,58-7009402,68788-9823,NASDAQ,106579415-0,VG21 LZEE 4829 6877 5687 3742,,Ruble,BYR
39-479-5799,Embotelladora Andina S.A.,"Carbo Ceramics, Inc.",n/a,NYSE,Garden,AKO.A,n/a,Apt 1880,123 Tony Street,93-1283024,49230-206,NYSE,002635564-7,AZ42 NMPZ 5HQF ZNG8 0O3N BHQ2 J2YU,,Yuan Renminbi,CNY
47-991-3553,"Editas Medicine, Inc.","Nicholas Financial, Inc.",Health Care,NASDAQ,Movies,EDIT,$673.15M,Suite 55,46 Thierer Crossing,23-5104668,42002-427,NASDAQ,416516946-3,FR18 5353 6682 19AR AG9K XNJG 300,,Peso,COP
15-071-3435,Pershing Gold Corporation,Global Sources Ltd.,Basic Industries,NASDAQ,Toys,PGLC,$79.55M,Suite 90,51 Service Park,85-9672299,48951-1056,NASDAQ,051088816-X,VG89 COYV 9112 8316 7315 4745,,Baht,THB
27-790-8348,Kimco Realty Corporation,U.S. Bancorp,n/a,NYSE,Tools,KIM^J,n/a,PO Box 6442,756 Dryden Plaza,58-5604744,68776-1004,NYSE,048131373-7,CZ94 4891 4021 1973 6485 8834,,Ruble,RUB
38-336-2117,Royal Bank Of Canada,BlackRock Resources,Finance,NYSE,Music,RY,$103.48B,Apt 989,2292 Ludington Plaza,33-2616744,0574-1103,NYSE,402070202-0,PT85 8345 0458 4484 2640 5386 6,,Baht,THB
16-208-5755,CMS Energy Corporation,Chevron Corporation,Public Utilities,NYSE,Jewelry,CMS,$13.53B,PO Box 9342,6 Dayton Drive,03-6414757,59572-415,NYSE,309705312-3,MR40 8498 8181 0256 5610 3905 480,,Hryvnia,UAH
48-941-5686,Adobe Systems Incorporated,Baytex Energy Corp,Technology,NASDAQ,Health,ADBE,$68.19B,Apt 1247,66168 Donald Center,28-2274495,64380-741,NYSE,449455710-2,CR74 6727 9709 6524 1947 5,,Yuan Renminbi,CNY
44-108-6359,"Coeur Mining, Inc.",Textron Inc.,Basic Industries,NYSE,Home,CDE,$1.52B,Room 91,27 Sherman Road,75-0178063,57955-1520,NYSE,109305343-7,FR22 1272 5188 14HS QWHT GBJI X28,,Lari,GEL
41-315-0287,PJT Partners Inc.,"Five Point Holdings, LLC",Finance,NYSE,Garden,PJT,$718.32M,Room 1302,49 Bultman Center,85-4506089,49789-060,NYSE,031056357-7,BH17 KYPJ Z8KK LIBM QCMH RO,,Euro,EUR
09-265-0825,Immune Pharmaceuticals Inc.,"Installed Building Products, Inc.",Health Care,NASDAQ,Kids,IMNP          ,$24.77M,PO Box 71730,6 Pankratz Hill,12-8164177,55289-054,NYSE,201026035-X,FR88 4740 2274 507X NGYY EGVN I24,,Ruble,RUB
41-862-9484,Lifevantage Corporation,"First Cash, Inc.",Health Care,NASDAQ,Computers,LFVN,$56.08M,Suite 93,86 Mitchell Way,20-1957717,43857-0187,NYSE,874415524-7,AE83 4721 3847 5885 0816 052,,Dinar,RSD
71-571-1566,"QuinStreet, Inc.",Eagle Point Credit Company Inc.,Miscellaneous,NASDAQ,Outdoors,QNST,$181.85M,Suite 56,3419 Del Sol Circle,28-3333944,57237-031,NYSE,450720250-7,IE90 KTBF 5098 9216 5574 77,,Rupiah,IDR
40-453-9900,"iRhythm Technologies, Inc.","Capitol Federal Financial, Inc.",Health Care,NASDAQ,Shoes,IRTC,$861.13M,Room 697,538 Pepper Wood Drive,58-8773322,69072-010,NASDAQ,560112156-7,PT71 6111 2988 1595 3372 4688 2,,Franc,XPF
17-511-3989,Vedanta  Limited,Gaming Partners International Corporation,Capital Goods,NYSE,Home,VEDL,$10.79B,8th Floor,5972 Washington Avenue,17-8428835,49288-0698,NASDAQ,807342699-4,KZ95 809L UVYK I6UT SWBN,,Euro,EUR
93-610-0541,Resonant Inc.,"Lifeway Foods, Inc.",Technology,NASDAQ,Movies,RESN,$57.73M,Suite 21,09851 Coolidge Circle,59-6298479,22100-006,NASDAQ,000640514-2,AT62 5500 3619 8679 1985,,Rupiah,IDR
37-611-3713,"Rocky Brands, Inc.","Schmitt Industries, Inc.",Consumer Non-Durables,NASDAQ,Games,RCKY,$101.19M,PO Box 13553,99 Boyd Alley,75-9442641,11716-1188,NASDAQ,703907858-9,GI02 LWNN 5EA7 ALRT AVUQ OOY,,Yuan Renminbi,CNY
02-645-5956,Vornado Realty Trust,"Frequency Electronics, Inc.",n/a,NYSE,Movies,VNO^L,n/a,Suite 70,73828 Manley Street,93-1504012,55328-900,NASDAQ,284983333-9,BE08 4255 6959 4143,,Euro,EUR
19-427-0333,ChipMOS TECHNOLOGIES INC.,Array BioPharma Inc.,Technology,NASDAQ,Tools,IMOS,$899.86M,Room 230,3 Hauk Circle,84-7667417,0517-8575,NASDAQ,037523315-6,CZ79 5385 9728 1493 0045 9380,,Euro,EUR
02-509-3480,"Altimmune, Inc.",Barclays Inverse US Treasury Composite ETN,Health Care,NASDAQ,Clothing,ALT,$2.44M,13th Floor,684 Hauk Center,73-6447514,58411-116,NASDAQ,192431619-6,FR56 0344 7614 58WN WEXG MFPZ Z01,,Rupiah,IDR
14-709-3370,Westlake Chemical Corporation,"Fulgent Genetics, Inc.",Basic Industries,NYSE,Jewelry,WLK,$8.21B,Apt 23,148 Dawn Street,99-8550618,34954-013,NASDAQ,041878028-5,FR80 2306 8581 03WT GI2M TUDC 984,,Euro,EUR
24-694-9651,Dynegy Inc.,"Pieris Pharmaceuticals, Inc.",n/a,NYSE,Tools,DYN^A,n/a,Apt 1303,50 1st Center,30-1784782,35356-091,NASDAQ,467387157-X,AE13 3094 9436 6658 9363 017,,Yuan Renminbi,CNY
69-117-0732,MFS Intermediate Income Trust,"M I Acquisitions, Inc.",n/a,NYSE,Outdoors,MIN,$508.61M,6th Floor,07 Westerfield Plaza,09-8319415,51079-517,NASDAQ,497255685-4,BH67 NENF JA5T WUPL N9MN PY,,Yuan Renminbi,CNY
75-891-7637,"CSG Systems International, Inc.","AquaBounty Technologies, Inc.",Technology,NASDAQ,Kids,CSGS,$1.37B,Apt 1076,20590 Oak Valley Way,42-5396387,68788-1738,NASDAQ,289941544-1,BE44 1158 9022 2306,,Euro,EUR
38-433-7466,DarioHealth Corp.,Puma Biotechnology Inc,Health Care,NASDAQ,Beauty,DRIO,$21.78M,20th Floor,0 Green Ridge Road,76-9591387,75981-602,NASDAQ,476721622-2,ME95 8972 0070 0812 9678 09,,Rupiah,IDR
16-734-2136,Cabot Microelectronics Corporation,"ABIOMED, Inc.",Technology,NASDAQ,Baby,CCMP,$1.88B,Suite 26,3 Gale Lane,20-6166049,0395-1219,NASDAQ,956127980-0,SA77 1336 VICI CPFN UGNG WUEB,,Yuan Renminbi,CNY
03-935-9307,AllianzGI Convertible & Income Fund,Alkermes plc,n/a,NYSE,Jewelry,NCV,$618.69M,Suite 61,950 Spohn Crossing,63-9446579,0904-5675,NASDAQ,985713877-2,MC11 8170 8406 62LX TIFO WEMD K31,,Yuan Renminbi,CNY
46-549-4968,Houston Wire & Cable Company,"Beazer Homes USA, Inc.",Consumer Non-Durables,NASDAQ,Electronics,HWCC,$98.16M,PO Box 76961,589 Bayside Terrace,39-2054156,55714-1500,NYSE,243519846-9,DO75 VEHM 7844 7982 7754 2366 6294,,Yuan Renminbi,CNY
53-295-7434,Blackrock Global,"Patriot National, Inc.",n/a,NYSE,Sports,BGT,$334.83M,Suite 23,4590 Talmadge Avenue,70-2020731,36987-2598,NYSE,762596759-X,FR47 1197 7571 23VD 9DHV K66Z 662,,Yuan Renminbi,CNY
88-539-2751,XBiotech Inc.,Oxford Immunotec Global PLC,Health Care,NASDAQ,Toys,XBIT,$151.04M,3rd Floor,635 Kingsford Pass,20-9991937,58370-1012,NASDAQ,116792862-8,SK84 3515 7768 2368 4768 8156,,Baht,THB
88-701-2651,"TCW Strategic Income Fund, Inc.","DelMar Pharmaceuticals, Inc.",n/a,NYSE,Jewelry,TSI,$271.82M,19th Floor,22 Goodland Park,87-8515193,54569-4400,NASDAQ,037864737-7,SI13 8690 3710 2193 291,,Yuan Renminbi,CNY
53-927-3147,"On Assignment, Inc.","Winnebago Industries, Inc.",Technology,NYSE,Computers,ASGN,$2.87B,Room 1506,82774 Amoth Trail,82-8679300,63629-4549,NYSE,925729327-0,NL77 GORZ 4061 3861 06,,Zloty,PLN
94-864-5913,"United Bankshares, Inc.",Repligen Corporation,Finance,NASDAQ,Grocery,UBSI,$4.19B,PO Box 2294,66358 Kennedy Park,11-5998826,49288-0071,NASDAQ,196994569-9,IT61 D427 0418 385N MIO4 WH4M WB2,,Peso,CUP
04-018-1056,"Supernus Pharmaceuticals, Inc.",M&T Bank Corporation,Health Care,NASDAQ,Home,SUPN,$1.94B,Room 1588,84 3rd Avenue,91-9991154,60905-0106,NYSE,023166457-5,DE62 2559 4783 1201 4873 77,,Dollar,USD
54-345-1926,Middlesex Water Company,PIMCO Municipal Income Fund,Public Utilities,NASDAQ,Sports,MSEX,$660.3M,PO Box 77714,56 Golf Crossing,72-9882940,25113-111,NYSE,764059703-X,BA19 1997 5001 3870 4867,,Yen,JPY
75-167-3466,"Colony NorthStar, Inc.",Lennar Corporation,n/a,NYSE,Computers,CLNS^A.CL,n/a,Apt 732,6935 Alpine Drive,93-0864307,52686-298,NYSE,721312285-1,BG09 TAHR 6931 0853 EHNG DG,,Rupiah,IDR
26-615-7441,Enel Generacion Chile S.A.,Harvest Capital Credit Corporation,Public Utilities,NYSE,Home,EOCC,$6.28B,Suite 96,5 Crowley Crossing,61-6052490,48951-1048,NASDAQ,620252982-2,RO04 KKOP K8OK ORH9 AGPE CWVE,,Bolivar,VEF
54-643-5913,PVH Corp.,"A-Mark Precious Metals, Inc.",Consumer Non-Durables,NYSE,Home,PVH,$8.18B,PO Box 61063,23 Welch Pass,65-0435996,68094-518,NASDAQ,409839600-9,MK74 023N PHP2 GOEK D58,,Peso,COP
16-466-7377,"Achillion Pharmaceuticals, Inc.","Schnitzer Steel Industries, Inc.",Health Care,NASDAQ,Beauty,ACHN,$578.34M,Room 878,8 Nova Avenue,35-6276892,65841-050,NASDAQ,520412618-X,BR46 3535 0527 5162 1999 3248 960Z T,,Euro,EUR
24-689-4806,"Sonic Foundry, Inc.","Gabelli Equity Trust, Inc. (The)",Technology,NASDAQ,Books,SOFO,$17.76M,19th Floor,5 Thierer Terrace,64-9057600,49643-705,NYSE,992715319-8,HR11 6915 4015 4332 4080 7,,Peso,COP
92-541-4408,"Amplify Snack Brands, inc.","U.S. Global Investors, Inc.",Consumer Non-Durables,NYSE,Computers,BETR,$686.2M,10th Floor,7749 Marquette Circle,71-6286473,48951-1126,NASDAQ,501748337-3,BA46 1126 7849 1975 1720,,Yuan Renminbi,CNY
10-959-9113,Wabash National Corporation,CafePress Inc.,Capital Goods,NYSE,Outdoors,WNC,$1.26B,PO Box 26111,57 Bluejay Park,14-7497729,49884-308,NASDAQ,603928500-1,FR39 6110 1340 02FQ CS5B XF4R G33,,Guarani,PYG
52-196-6438,CubeSmart,"CenterState Banks, Inc.",Consumer Services,NYSE,Games,CUBE,$4.42B,13th Floor,70233 Briar Crest Pass,90-3142566,60429-347,NASDAQ,246658430-1,SE19 5452 7216 8974 3537 6480,,Peso,PHP
12-398-8201,"Zayo Group Holdings, Inc.",Nuveen Global High Income Fund,Public Utilities,NYSE,Baby,ZAYO,$7.93B,PO Box 46884,4656 Kingsford Court,12-5679878,60793-145,NYSE,648763094-2,BA79 5554 4855 2951 7927,,Yuan Renminbi,CNY
72-830-0150,PowerShares S&P SmallCap Consumer Discretionary Portfolio,"Chart Industries, Inc.",n/a,NASDAQ,Games,PSCD,$61.54M,Apt 1686,34 Nancy Avenue,03-8665209,49999-619,NASDAQ,166853228-X,AT36 5611 8122 2483 1040,,Yuan Renminbi,CNY
51-943-8523,"HV Bancorp, Inc.",Blackrock New York Municipal Bond Trust,Finance,NASDAQ,Industrial,HVBC,$31.4M,7th Floor,9 Kingsford Center,92-5025735,33261-609,NYSE,732491270-2,VG53 GAAH 3348 5462 2757 1295,,Yen,JPY
86-311-9626,"China Customer Relations Centers, Inc.",WSFS Financial Corporation,Miscellaneous,NASDAQ,Tools,CCRC,$276.59M,Apt 484,5 West Center,71-9436571,59779-407,NASDAQ,704442457-0,MD27 QFLI EVVA CLSQ HDCI SRHF,,Naira,NGN
81-979-4551,PartnerRe Ltd.,Georgia Power Company,n/a,NYSE,Industrial,PRE^F,n/a,4th Floor,1 Pearson Place,55-5900682,57520-0758,NYSE,747407127-4,AZ96 PAJX OENT VZJQ 5R21 INIY 2VNW,,Peso,PHP
89-273-0908,"Benefitfocus, Inc.","PS Business Parks, Inc.",Technology,NASDAQ,Computers,BNFT,$1.13B,Apt 1693,47 Schmedeman Park,74-8891083,63629-4207,NYSE,165235067-5,BE79 9333 9240 9652,,Ruble,RUB
67-006-8674,"Aclaris Therapeutics, Inc.",Newell Brands Inc.,Health Care,NASDAQ,Kids,ACRS,$681.44M,19th Floor,05 Charing Cross Junction,87-6688304,21695-012,NYSE,140941774-3,FR59 2846 4952 08G4 3OHK CUSM T30,,Yen,JPY
84-743-4321,CIT Group Inc (DEL),"Leggett & Platt, Incorporated",Finance,NYSE,Grocery,CIT,$7.04B,Apt 1300,416 Golf View Alley,72-0877428,37808-471,NYSE,535273094-8,CH29 6390 83ZC W29A PJ90 O,,Ruble,RUB
42-415-9581,MGIC Investment Corporation,"B. Riley Financial, Inc.",Finance,NYSE,Kids,MTG,$4.14B,11th Floor,30080 Mesta Junction,34-6514200,59543-2001,NASDAQ,786404185-X,GI76 YVXA IVOS SKUR KWQQ EJU,,Hryvnia,UAH
48-965-1553,"Transcontinental Realty Investors, Inc.","Colony Bankcorp, Inc.",Consumer Services,NYSE,Toys,TCI,$230.24M,Suite 12,7393 Beilfuss Avenue,52-9591945,55154-5979,NASDAQ,616149912-6,GL64 9764 4967 6713 37,,Euro,EUR
30-283-5077,"Akamai Technologies, Inc.",Andina Acquisition Corp. II,Miscellaneous,NASDAQ,Jewelry,AKAM,$8.56B,PO Box 91937,351 Everett Way,60-6963133,37000-700,NASDAQ,154733012-0,FR38 1942 5813 482P DCVP KRIY R86,,Rupiah,IDR
19-672-2529,XBiotech Inc.,"Oaktree Capital Group, LLC",Health Care,NASDAQ,Computers,XBIT,$151.04M,Apt 789,059 Pearson Parkway,15-1228686,62699-1114,NYSE,768237379-2,GE62 FU78 4511 7940 4403 56,,Rupiah,IDR
31-870-4479,"Marinus Pharmaceuticals, Inc.","HealthEquity, Inc.",Health Care,NASDAQ,Movies,MRNS,$29.15M,Suite 12,003 Cherokee Circle,99-8879058,55714-2325,NASDAQ,840781887-9,LU16 235B O5UJ G7AR F2E8,,Dollar,CAD
36-766-9089,"Validus Holdings, Ltd.","Maui Land & Pineapple Company, Inc.",Finance,NYSE,Industrial,VR,$4.21B,Room 832,8926 Melody Street,67-1695011,49349-339,NYSE,844774746-8,SA22 82EZ POHQ EPYI PO5W IVDC,,Rupiah,IDR
40-607-8020,Good Times Restaurants Inc.,MFS Intermediate Income Trust,Consumer Services,NASDAQ,Health,GTIM,$41.81M,PO Box 88939,81 Nelson Avenue,39-5209954,52685-457,NYSE,494732329-9,AD69 7895 2103 TTFF 3QLE XOLW,,Yuan Renminbi,CNY
99-793-7988,Ares Management L.P.,Charles & Colvard Ltd,n/a,NYSE,Jewelry,ARES^A,n/a,Room 365,5418 Del Sol Hill,59-5492210,58930-024,NASDAQ,722127504-1,GT81 3ZEN V98C MHJR SINT IWG4 VIDH,,Dollar,USD
76-339-3423,EMC Insurance Group Inc.,Union Bankshares Corporation,Finance,NASDAQ,Home,EMCI,$588.24M,10th Floor,00654 Norway Maple Junction,69-8815808,37012-306,NASDAQ,037179943-0,MC06 8217 1507 84CF IESP H7OZ Y64,,Euro,EUR
71-947-4554,Mountain Province Diamonds Inc.,"Aviat Networks, Inc.",Basic Industries,NASDAQ,Automotive,MPVD,$472.51M,Apt 451,32 Browning Junction,70-5341537,57955-5361,NASDAQ,586191895-3,EE39 6872 2207 9777 3240,,Dollar,BND
72-326-0270,First Trust Low Duration Opportunities ETF,BT Group plc,n/a,NASDAQ,Baby,LMBS,$582.59M,Suite 32,891 Shopko Trail,90-5043819,37000-020,NYSE,922857324-4,SM54 S787 6562 573H WR1R VONE CIA,,Yuan Renminbi,CNY
71-434-4900,Atlassian Corporation Plc,"Burlington Stores, Inc.",Technology,NASDAQ,Electronics,TEAM,$7.84B,11th Floor,1 Cordelia Circle,98-4934016,13811-628,NYSE,235865158-3,BR81 8765 7419 0723 7353 5588 894L 8,,Rupee,PKR
92-371-7776,Graco Inc.,U.S. Bancorp,Capital Goods,NYSE,Outdoors,GGG,$6.28B,Suite 18,2251 Huxley Street,85-9274773,0527-1335,NYSE,429073985-7,TN17 6857 1316 1818 9731 7432,,Yuan Renminbi,CNY
57-251-7571,Newell Brands Inc.,DENTSPLY SIRONA Inc.,Consumer Non-Durables,NYSE,Home,NWL,$26.5B,Suite 80,144 Clemons Court,21-0802396,66993-407,NASDAQ,335660341-8,HR91 2346 0159 1476 6905 2,,Gourde,HTG
21-400-9981,"White Mountains Insurance Group, Ltd.","ADDvantage Technologies Group, Inc.",Finance,NYSE,Sports,WTM,$4B,Apt 110,34 Esker Court,89-6593509,0615-3570,NASDAQ,478960807-7,SK50 5948 9258 9435 0531 1654,,Yuan Renminbi,CNY
03-048-5577,Eversource Energy,"Customers Bancorp, Inc",Public Utilities,NYSE,Music,ES,$20.04B,Apt 1695,56813 Grasskamp Plaza,12-6872092,64117-204,NYSE,354365268-0,IS49 2537 7268 6134 8356 9073 37,,Zloty,PLN
23-436-3667,Synnex Corporation,Great Ajax Corp.,Technology,NYSE,Industrial,SNX,$4.72B,PO Box 22350,69267 Transport Hill,73-2069753,0069-0550,NYSE,838671743-2,AT85 0339 6057 2464 9923,,Yuan Renminbi,CNY
96-408-6653,Hecla Mining Company,Capital One Financial Corporation,Basic Industries,NYSE,Books,HL^B,n/a,Suite 3,842 Anhalt Avenue,95-3726967,54868-4638,NYSE,177155172-0,PS57 VELQ WN21 V8LV JSKM XXX1 XOCG T,,Peso,MXN
61-396-1538,"Customers Bancorp, Inc",Liberty Global plc,n/a,NYSE,Computers,CUBI^F,n/a,7th Floor,26 Nova Pass,03-9389197,55312-219,NASDAQ,181045440-9,FR52 9344 4171 61WZ ZYGA XOJV A71,,Krone,NOK
60-018-4019,"Pernix Therapeutics Holdings, Inc.","The ONE Group Hospitality, Inc.",Health Care,NASDAQ,Baby,PTX,$44.57M,Suite 47,67 Cardinal Way,89-0368293,63776-450,NASDAQ,511195064-8,ME46 9706 2781 1454 3343 86,,Ruble,RUB
35-080-9223,Gladstone Investment Corporation,Horizon Technology Finance Corporation,n/a,NASDAQ,Grocery,GAINN,n/a,PO Box 42168,2059 Columbus Lane,13-3487505,68726-167,NYSE,352753677-9,KZ63 2806 64RN NTE0 1AQC,,Euro,EUR
61-516-7040,Gamestop Corporation,"Foundation Medicine, Inc.",Consumer Services,NYSE,Music,GME,$2.09B,Suite 64,2 Maple Avenue,80-9584573,21695-668,NASDAQ,049941080-7,NL41 LAKX 6684 5351 60,,Franc,XAF
41-423-4429,Seanergy Maritime Holdings Corp,Kosmos Energy Ltd.,Transportation,NASDAQ,Grocery,SHIPW,n/a,Suite 24,922 Loeprich Drive,06-3477918,63739-443,NYSE,593072058-4,BA27 8175 0922 6567 4180,,Ariary,MGA
08-804-6238,CHS Inc,International Game Technology,Consumer Services,NASDAQ,Books,CHSCN,$497.62M,Suite 24,2873 Green Street,06-6242428,55346-0401,NYSE,855544028-9,DO80 OLG5 4915 9635 1159 0356 1795,,Sol,PEN
68-317-2660,"Verisk Analytics, Inc.",The Community Financial Corporation,Technology,NASDAQ,Kids,VRSK,$13.75B,PO Box 65636,939 Oak Way,28-5374396,51079-062,NASDAQ,564648234-8,PT23 8900 8701 2910 3182 6513 9,,Rupee,PKR
95-829-8669,"Momenta Pharmaceuticals, Inc.","Kinder Morgan, Inc.",Health Care,NASDAQ,Music,MNTA,$1.24B,19th Floor,90 Mockingbird Road,45-7687655,50014-100,NYSE,301672804-4,MR07 8492 0129 0414 8172 9380 369,,Yuan Renminbi,CNY
54-943-9620,"Flexsteel Industries, Inc.",MUELLER WATER PRODUCTS,Consumer Durables,NASDAQ,Baby,FLXS,$413.03M,Suite 21,5 Larry Alley,82-4784940,0527-1475,NYSE,525942299-6,SK02 6941 5106 2801 8867 4923,,Ruble,BYR
11-146-4560,iShares MSCI Europe Financials Sector Index Fund,"National Oilwell Varco, Inc.",n/a,NASDAQ,Outdoors,EUFN,$1.15B,Apt 1150,001 Kingsford Trail,21-0042222,10096-0226,NYSE,896481213-1,CR59 7251 0004 8382 3524 6,,Shilling,KES
70-327-7977,Antero Resources Corporation,"First Industrial Realty Trust, Inc.",Energy,NYSE,Books,AR,$7.13B,PO Box 15397,4337 Transport Circle,24-8325649,55111-659,NYSE,937827238-X,IE66 ELBN 9149 6868 3330 31,,Zloty,PLN
94-044-6683,"SunTrust Banks, Inc.","Chico's FAS, Inc.",Finance,NYSE,Automotive,STI,$27.15B,Room 802,52 Birchwood Terrace,36-0566053,68151-0237,NYSE,293761593-7,FR65 0394 9653 02FC 1JBC QAUV W79,,Ariary,MGA
51-715-7212,Nuveen Quality Preferred Income Fund 2,Dreyfus High Yield Strategies Fund,n/a,NYSE,Music,JPS,$2.07B,Room 221,1975 Lotheville Center,28-1437935,0574-7090,NYSE,554740690-2,IL71 9813 8107 6134 8699 438,,Rial,IRR
47-127-0153,Colonial Municipal Income Trust,GasLog LP.,n/a,NYSE,Clothing,CMU,$132.8M,18th Floor,7 Nevada Terrace,45-9972381,0054-0189,NYSE,260797030-X,BA32 4750 7054 3130 7080,,Dollar,TTD
68-737-2354,FutureFuel Corp.,"Ominto, Inc.",Basic Industries,NYSE,Industrial,FF,$644.87M,PO Box 71865,8 Saint Paul Terrace,13-0240683,54868-4971,NASDAQ,964693395-5,HU27 4975 6309 5447 8752 7193 5525,,Ruble,RUB
71-053-7271,"Charles River Laboratories International, Inc.",Regency Centers Corporation,Health Care,NYSE,Beauty,CRL,$4.56B,Suite 69,64 Gina Avenue,17-3225779,43526-006,NYSE,444054646-3,FR96 7435 9642 55IA YWSZ XHAT 516,,Rupiah,IDR
51-886-4523,Medley Capital Corporation,"Dicerna Pharmaceuticals, Inc.",n/a,NYSE,Jewelry,MCX,n/a,Suite 76,69042 Manitowish Way,28-8621212,0781-1223,NASDAQ,786084173-8,AE11 6024 6444 9589 0519 514,,Peso,MXN
41-622-0034,Main Street Capital Corporation,"Kinder Morgan, Inc.",n/a,NYSE,Industrial,MAIN,$2.18B,Apt 1821,228 Forest Run Junction,71-4555181,64720-331,NYSE,542181436-X,DK97 5514 4306 1245 81,,Yuan Renminbi,CNY
89-104-8366,"SunCoke Energy, Inc.","NextEra Energy, Inc.",Basic Industries,NYSE,Automotive,SXC,$614.25M,9th Floor,1 Waxwing Parkway,35-6638290,53329-078,NYSE,530923414-4,FR07 8803 1836 62YR DVXM CZ27 O49,,Yuan Renminbi,CNY
73-954-2622,WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,"Validus Holdings, Ltd.",n/a,NASDAQ,Kids,AGZD,$23.97M,8th Floor,4244 Express Junction,18-6611695,65585-480,NYSE,330811722-3,CZ07 9593 9242 1363 3829 0038,,Yuan Renminbi,CNY
96-946-4297,"Meritor, Inc.",Nuveen Credit Opportunities 2022 Target Term Fund,Capital Goods,NYSE,Sports,MTOR,$1.41B,Room 1931,9679 Petterle Center,34-6012083,0904-6378,NYSE,546614099-6,GI68 IXUD GKXU IQUW ISBB K9Y,,Yuan Renminbi,CNY
33-644-8293,"ARMOUR Residential REIT, Inc.",Immune Pharmaceuticals Inc.,n/a,NYSE,Health,ARR^B,n/a,Suite 29,574 David Crossing,81-4174167,49953-2805,NASDAQ,627118293-3,FR20 5189 1058 77WO PFWZ OE1V H70,,Afghani,AFN
00-517-5602,NF Energy Saving Corporation,"Forward Industries, Inc.",Capital Goods,NASDAQ,Movies,NFEC,$6.65M,PO Box 4605,1001 Miller Place,18-2857748,36800-306,NASDAQ,058576364-X,FR72 9672 1812 94CH S5OP MVTT R55,,Krona,SEK
70-044-8013,Associated Banc-Corp,"Facebook, Inc.",n/a,NYSE,Books,ASB^C,n/a,Suite 15,37 Pawling Terrace,98-2939978,76007-012,NASDAQ,764515894-8,LB14 2343 7BKC MAFJ WWFT T58N OSCJ,,Dollar,AUD
54-267-3755,Citigroup Inc.,PolyOne Corporation,n/a,NYSE,Kids,C^L,n/a,Apt 1126,0437 Linden Pass,22-9422480,60505-6104,NYSE,567792664-7,MT58 EYPV 4389 7Y4Q KTTV QNWX FV4H WYS,,Shekel,ILS
22-224-9100,"Becton, Dickinson and Company",PartnerRe Ltd.,Health Care,NYSE,Kids,BDXA,n/a,Room 1015,870 Portage Plaza,91-9603437,58118-2277,NYSE,414378381-9,IS85 9456 6661 3748 1682 7061 23,,Krona,SEK
