,Cluster ID,Link Score,source file,FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
2148,,,0,42-737-3372,"j2 Global, Inc.",Markel Corporation,Technology,NASDAQ,Industrial,JCOM,$4.23B,7th Floor,30125 Carey Hill,90-0603497,64092-316,NYSE,343958224-8,FR49 9387 6303 88AV PL6N HT2O N25,,Euro,EUR
2184,,,0,43-435-3760,BlueStar TA-BIGITech Israel Technology ETF,First Trust RiverFront Dynamic Emerging Markets ETF,,NASDAQ,Toys,ITEQ,,8th Floor,016 Oxford Pass,43-3700870,54868-0091,NASDAQ,719431794-X,GE45 WT45 1971 3567 4192 63,,Euro,EUR
2187,,,0,43-487-0740,GW Pharmaceuticals Plc,Boston Omaha Corporation,Health Care,NASDAQ,Books,GWPH,$2.48B,PO Box 48424,458 Kensington Circle,69-2272060,49035-310,NASDAQ,598000702-4,TR09 4920 3UVE FBCE E7YS TEPA NR,,Euro,EUR
2196,,,0,43-692-8348,Houghton Mifflin Harcourt Company,"HubSpot, Inc.",Consumer Services,NASDAQ,Baby,HMHC,$1.63B,Room 1764,74025 Del Sol Point,22-3271688,67296-0271,NYSE,702288967-8,FI28 4028 0186 1084 83,,Euro,EUR
2213,,,0,44-067-2897,Keysight Technologies Inc.,"Synthesis Energy Systems, Inc.",Capital Goods,NYSE,Grocery,KEYS,$7.04B,10th Floor,92760 Grim Court,59-3259960,52959-737,NASDAQ,832465280-9,FR75 4355 9034 635X NSYF XKUI N62,,Euro,EUR
2233,,,0,44-464-1361,Transglobe Energy Corp,First Northwest Bancorp,Energy,NASDAQ,Computers,TGA,$92.42M,Room 1319,3648 Vermont Drive,42-4471566,0078-0405,NASDAQ,346616148-7,VG49 ZSWD 3358 6004 3177 2454,,Euro,EUR
2253,,,0,44-885-7583,First Trust Nasdaq Retail ETF,Tsakos Energy Navigation Ltd,,NASDAQ,Sports,FTXD,$1.93M,3rd Floor,074 Dexter Point,83-2300569,43269-561,NYSE,515757628-5,GR47 8102 071O XLPG XPRG 0ETE 5UM,,Euro,EUR
2256,,,0,44-924-9613,"Jack Henry & Associates, Inc.","Cancer Genetics, Inc.",Technology,NASDAQ,Movies,JKHY,$8.14B,Room 1687,5 Stoughton Avenue,86-4304066,66758-047,NASDAQ,518239336-9,DE39 6925 4061 2343 4878 20,,Euro,EUR
2272,,,0,45-315-9078,California Water  Service Group Holding,"Sunstone Hotel Investors, Inc.",Public Utilities,NYSE,Outdoors,CWT,$1.8B,Suite 20,338 Autumn Leaf Drive,51-2528019,52533-025,NYSE,017694560-1,BE28 7503 0299 7051,,Euro,EUR
2300,,,0,45-851-8286,ArcBest Corporation,"Carver Bancorp, Inc.",Transportation,NASDAQ,Jewelry,ARCB,$514.13M,Apt 1557,1318 Dryden Place,72-3352721,51346-175,NASDAQ,458604888-3,GE85 CP09 2548 8532 5846 16,,Euro,EUR
2312,,,0,46-172-0806,"MarketAxess Holdings, Inc.","Brown & Brown, Inc.",Finance,NASDAQ,Toys,MKTX,$7.72B,PO Box 96880,427 Monica Alley,13-8690934,65923-555,NYSE,550076786-0,FI55 6936 4507 3084 24,,Euro,EUR
2316,,,0,46-207-3067,Kamada Ltd.,FIRST REPUBLIC BANK,Health Care,NASDAQ,Sports,KMDA,$267.89M,20th Floor,42 Lillian Drive,41-1130942,36987-3391,NYSE,650631554-7,CZ51 2994 8053 1439 6795 1103,,Euro,EUR
2329,,,0,46-376-3200,Aehr Test Systems,Gladstone Investment Corporation,Capital Goods,NASDAQ,Tools,AEHR,$79.32M,PO Box 90812,9 5th Court,71-1238511,55312-104,NASDAQ,666637399-5,GL91 8126 5143 0922 90,,Euro,EUR
2353,,,0,46-869-8192,"Enbridge Energy, L.P.",Microsoft Corporation,Energy,NYSE,Garden,EEP,$6.76B,13th Floor,09 Maryland Parkway,63-2507403,33261-408,NASDAQ,712256363-4,RO36 CCZY PEBZ DAGP ZRUS ADMR,,Euro,EUR
2354,,,0,46-875-0299,Pimco High Income Fund,Blackrock MuniYield Investment Fund,,NYSE,Tools,PHK,$1.11B,Apt 1973,46317 High Crossing Circle,00-9202862,54868-4932,NYSE,955900690-8,MT11 RDGH 9657 95Y2 8FCF 0ANO MH4B E4E,,Euro,EUR
2361,,,0,47-017-6654,"Sportsman's Warehouse Holdings, Inc.","CoreCivic, Inc.",Consumer Services,NASDAQ,Shoes,SPWH,$240.71M,Apt 786,5338 Talisman Alley,04-3506727,59779-823,NYSE,731832721-6,PK91 YSUH LSFL 28Q0 HFRZ KF4C,,Euro,EUR
2365,,,0,47-047-2145,"BSB Bancorp, Inc.",Bank of the Ozarks,Finance,NASDAQ,Tools,BLMT,$292.59M,Room 790,175 Esker Trail,36-7460764,36987-1313,NASDAQ,911840911-3,FR55 2823 0789 13RS JUBX SIBR Q70,,Euro,EUR
2442,,,0,48-499-3162,"Mitcham Industries, Inc.",Landec Corporation,Technology,NASDAQ,Computers,MINDP,,PO Box 87685,6537 Butterfield Terrace,68-1272723,0093-7208,NASDAQ,765924853-7,CR89 3534 1681 8018 9443 0,,Euro,EUR
2459,,,0,48-823-1492,PowerShares KBW Premium Yield Equity REIT Portfolio,IDT Corporation,,NASDAQ,Health,KBWY,$322.51M,PO Box 17845,0 Chive Pass,21-4062550,0486-1134,NYSE,028438403-8,FR91 4876 5003 57TW ODUP 99DZ K41,,Euro,EUR
2468,,,0,48-965-1553,"Transcontinental Realty Investors, Inc.","Colony Bankcorp, Inc.",Consumer Services,NYSE,Toys,TCI,$230.24M,Suite 12,7393 Beilfuss Avenue,52-9591945,55154-5979,NASDAQ,616149912-6,GL64 9764 4967 6713 37,,Euro,EUR
2475,,,0,49-093-3294,Enel Chile S.A.,"AG Mortgage Investment Trust, Inc.",Public Utilities,NYSE,Clothing,ENIC,$5.43B,PO Box 59417,02 Portage Junction,76-2153794,63833-891,NYSE,816175032-7,FR06 2240 9435 52LI FDWP MAZU 777,,Euro,EUR
2483,,,0,49-261-3154,"athenahealth, Inc.","NETGEAR, Inc.",Miscellaneous,NASDAQ,Automotive,ATHN,$5.79B,7th Floor,2 Crownhardt Avenue,91-7694481,68387-130,NASDAQ,035571739-5,LI47 3226 9NSB X29B DRFW T,,Euro,EUR
2490,,,0,49-420-9867,Davis Select Financial ETF,"Madrigal Pharmaceuticals, Inc.",,NASDAQ,Shoes,DFNL,,Room 1500,86 Hintze Crossing,51-0271523,61727-306,NASDAQ,269890828-9,GT16 PCYQ 5FKS IUIX ZW80 JWEH B29K,,Euro,EUR
2514,,,0,49-814-4142,"Cutera, Inc.",RAIT Financial Trust,Health Care,NASDAQ,Industrial,CUTR,$323.6M,PO Box 1819,488 Declaration Junction,38-8303324,55154-4758,NYSE,807552328-8,KZ48 726B PZ1N BS0P JMJS,,Euro,EUR
2524,,,0,49-945-9159,"Chimerix, Inc.","Viking Therapeutics, Inc.",Health Care,NASDAQ,Shoes,CMRX,$234.19M,10th Floor,614 Carioca Lane,13-8246719,60793-602,NASDAQ,242422570-2,CY91 1262 6128 PLPX R60A MZNG LDYC,,Euro,EUR
2526,,,0,49-960-6095,"AAON, Inc.",Medtronic plc,Capital Goods,NASDAQ,Garden,AAON,$1.96B,Room 1545,848 Gulseth Terrace,38-1102949,58118-4033,NYSE,621548600-0,FR16 4173 3599 579I SB7X 0Z4C T85,,Euro,EUR
2536,,,0,50-215-1805,Grupo Televisa S.A.,Legg Mason Developed EX-US Diversified Core ETF,Consumer Services,NYSE,Beauty,TV,$14.27B,Room 1128,52 Dapin Lane,50-1483683,10191-1249,NASDAQ,413222343-4,SA29 43ZY DFXK IXOB N13B HD1I,,Euro,EUR
2542,,,0,50-332-5596,Landmark Bancorp Inc.,"Ascent Capital Group, Inc.",Finance,NASDAQ,Home,LARK,$119.93M,Suite 52,82 Golf Course Place,26-0647865,36800-029,NASDAQ,489941518-4,SK74 5666 1081 5952 7621 5281,,Euro,EUR
2555,,,0,50-585-7338,Mazor Robotics Ltd.,"e.l.f. Beauty, Inc.",Health Care,NASDAQ,Music,MZOR,$811.57M,Room 517,053 Fair Oaks Hill,06-8571572,57520-0287,NYSE,060158253-5,HU44 3171 1244 3628 8742 0826 0059,,Euro,EUR
2556,,,0,50-594-8710,"Spirit Realty Capital, Inc.",TriplePoint Venture Growth BDC Corp.,Consumer Services,NYSE,Home,SRC,$3.76B,Room 783,76 Lukken Trail,78-8794242,0168-0258,NYSE,547657959-1,EE38 7072 1365 9310 4747,,Euro,EUR
2574,,,0,50-952-3727,"Suburban Propane Partners, L.P.","Orbital ATK, Inc.",Consumer Services,NYSE,Automotive,SPH,$1.53B,Room 178,29 Cascade Alley,41-4395679,55315-329,NYSE,413232386-2,FR07 0812 5133 25O6 C5T0 3NP0 060,,Euro,EUR
2614,,,0,51-691-6680,"Southern First Bancshares, Inc.",PowerShares KBW High Dividend Yield Financial Portfolio,Finance,NASDAQ,Industrial,SFST,$261.9M,Apt 450,23959 Bayside Avenue,64-9995856,42421-115,NASDAQ,110685291-5,RO02 EKCG BNGC BJXG QAK3 1NLY,,Euro,EUR
2617,,,0,51-741-3552,"Flowers Foods, Inc.","BankUnited, Inc.",Consumer Non-Durables,NYSE,Toys,FLO,$3.7B,PO Box 40311,14823 Center Pass,40-1724243,65517-0003,NYSE,792868413-6,CR04 1638 7440 1481 8896 0,,Euro,EUR
2619,,,0,51-798-9442,Hess Midstream Partners LP,"Kindred Healthcare, Inc.",Energy,NYSE,Automotive,HESM,$1.17B,Room 226,0496 Kings Road,99-3919820,62011-0118,NYSE,822276350-4,FR32 8724 7347 88IA F3DV SCTZ N87,,Euro,EUR
2629,,,0,51-977-1734,Fidelity Nasdaq Composite Index Tracking Stock,Jacksonville Bancorp Inc.,,NASDAQ,Beauty,ONEQ,$798.86M,Apt 1715,02125 Delaware Center,16-2967460,54157-105,NASDAQ,358278610-2,ES56 4851 6761 6227 0277 4226,,Euro,EUR
2630,,,0,51-981-2249,PowerShares KBW High Dividend Yield Financial Portfolio,Tucows Inc.,,NASDAQ,Computers,KBWD,$304.71M,Apt 857,583 Reindahl Drive,77-1748628,11822-0296,NASDAQ,130958939-9,GE21 JA91 6678 3950 6341 20,,Euro,EUR
2640,,,0,52-240-2722,"ShotSpotter, Inc.","MidWestOne Financial Group, Inc.",Technology,NASDAQ,Health,SSTI,$125.21M,13th Floor,7 Fallview Alley,39-7357688,63736-318,NASDAQ,053770450-7,LT72 8839 1017 6751 7255,,Euro,EUR
2645,,,0,52-260-0315,"PennTex Midstream Partners, LP","Mohawk Industries, Inc.",Public Utilities,NASDAQ,Shoes,PTXP,$812.25M,PO Box 44292,46534 Jana Street,73-9859323,58503-040,NYSE,662174839-6,ES82 0518 1604 9182 3735 9614,,Euro,EUR
2646,,,0,52-284-8104,Arbor Realty Trust,"Lithia Motors, Inc.",Consumer Services,NYSE,Music,ABRN,,Apt 569,4939 Surrey Plaza,81-2687885,0591-3601,NYSE,169860534-X,EE45 3551 3562 8656 3653,,Euro,EUR
2656,,,0,52-427-8357,Zhaopin Limited,NICE Ltd,Technology,NYSE,Outdoors,ZPIN,$1.02B,Suite 62,4754 Cascade Hill,47-6822594,46123-008,NASDAQ,769114041-X,PT25 8659 4718 9097 6544 5601 6,,Euro,EUR
2665,,,0,52-620-3045,PowerShares DWA NASDAQ Momentum Portfolio,Voya Global Advantage and Premium Opportunity Fund,,NASDAQ,Garden,DWAQ,$35.54M,Room 793,45 Eastlawn Center,64-8774357,36987-2771,NYSE,444199365-X,PT15 6509 6110 3940 0551 0984 3,,Euro,EUR
2698,,,0,53-261-2696,"Theravance Biopharma, Inc.",Flex Ltd.,Health Care,NASDAQ,Books,TBPH,$1.97B,Room 92,7 Blackbird Park,49-3002033,57718-050,NASDAQ,822805026-7,EE38 5350 8206 8581 3649,,Euro,EUR
2711,,,0,53-377-7884,PIMCO Dynamic Credit and Mortgage Income Fund,Hardinge Inc.,,NYSE,Electronics,PCI,$3.02B,Apt 1362,9 Rutledge Court,87-2553350,52125-634,NASDAQ,196192609-1,LT71 4463 8066 2564 4739,,Euro,EUR
2729,,,0,53-648-6990,"Blackrock MuniYield California Fund, Inc.",Bioblast Pharma Ltd.,,NYSE,Health,MYC,$326.9M,Room 1076,91192 Banding Avenue,44-7097755,58466-033,NASDAQ,213204468-6,SA16 64AM PWWB HBO8 OEUM OK3D,,Euro,EUR
2736,,,0,53-774-9890,Sonoco Products Company,"JELD-WEN Holding, Inc.",Consumer Durables,NYSE,Tools,SON,$5.11B,Suite 93,927 Butterfield Alley,32-9407972,49358-544,NYSE,272043871-5,KW65 BABQ O1QB AHRR XQHY SH9K ZB3X 8C,,Euro,EUR
2801,,,0,55-197-2979,First Trust,"Quintiles IMS Holdings, Inc.",,NYSE,Movies,FFA,$299.6M,Apt 1296,7066 Buell Terrace,98-1715308,0168-0293,NYSE,222400581-4,LI75 7980 2GOU 6AHP FAEA 5,,Euro,EUR
2812,,,0,55-470-5814,First Trust NASDAQ Smartphone Index Fund,Student Transportation Inc,,NASDAQ,Shoes,FONE,$14.95M,Suite 22,4 Farragut Place,19-9091207,54473-168,NASDAQ,695563211-6,NL34 XMVL 1032 9416 58,,Euro,EUR
2856,,,0,56-379-1548,"Matson, Inc.",The Providence Service Corporation,Consumer Services,NYSE,Outdoors,MATX,$1.3B,Room 1720,5 Barnett Plaza,87-2051587,49580-0014,NASDAQ,222299647-3,SK13 9047 5733 0643 2447 0109,,Euro,EUR
2857,,,0,56-406-6823,Kronos Worldwide Inc,EXFO Inc,Basic Industries,NYSE,Clothing,KRO,$2.05B,16th Floor,45244 Dayton Drive,41-4665875,41250-962,NASDAQ,945330543-X,FR59 7619 5054 38SH OQMP UXTJ 557,,Euro,EUR
2868,,,0,56-625-7412,"Harte-Hanks, Inc.",Bank of Nova Scotia (The),Technology,NYSE,Industrial,HHS,$68.38M,15th Floor,2 Cody Terrace,31-8194135,42291-801,NYSE,764656569-5,FO71 2775 3441 2435 66,,Euro,EUR
2882,,,0,57-043-8863,American Outdoor Brands Corporation,Calamos Global Total Return Fund,Capital Goods,NASDAQ,Beauty,AOBC,$1.38B,Room 162,8979 Welch Lane,03-9315513,65044-2296,NASDAQ,259326507-8,AE20 4673 9907 8370 2668 711,,Euro,EUR
2886,,,0,57-113-6172,iShares MSCI ACWI Index Fund,"NextEra Energy, Inc.",,NASDAQ,Home,ACWI,$6.84B,PO Box 8831,47 Lerdahl Way,98-1157751,54868-6248,NYSE,994973786-9,NL98 WAHU 5027 7125 42,,Euro,EUR
2887,,,0,57-115-4184,"PNM Resources, Inc. (Holding Co.)",Western Asset Emerging Markets Debt Fund Inc,Public Utilities,NYSE,Books,PNM,$3.17B,Room 1501,2 Swallow Trail,81-9180427,51991-317,NYSE,168300986-X,ME60 2397 4430 9183 1750 74,,Euro,EUR
2898,,,0,57-355-8117,"STARWOOD PROPERTY TRUST, INC.",Kayne Anderson Acquisition Corp.,Consumer Services,NYSE,Computers,STWD,$5.87B,PO Box 75089,4 3rd Road,02-5019910,60505-3410,NASDAQ,652393219-2,ES28 5128 2146 3119 3234 7038,,Euro,EUR
2915,,,0,57-742-4914,Apollo Commercial Real Estate Finance,"Donegal Group, Inc.",Consumer Services,NYSE,Beauty,ARI,$2B,PO Box 26047,8944 Helena Crossing,54-4180981,47335-231,NASDAQ,067277208-6,KZ35 773Z 7V0R BQNO EP0Q,,Euro,EUR
2948,,,0,58-362-8077,"Barnes Group, Inc.",Applied DNA Sciences Inc,Capital Goods,NYSE,Health,B,$3.16B,Room 331,0517 Rigney Point,45-6489866,52125-257,NASDAQ,846983274-3,FR84 4825 4415 73M0 I1M1 0KSD M80,,Euro,EUR
2950,,,0,58-369-7758,Nuveen New York Quality Municipal Income Fund,First South Bancorp Inc,,NYSE,Computers,NAN,$434.22M,Suite 77,6 Roxbury Court,27-2795972,63629-1423,NASDAQ,749980493-3,SK12 6338 2092 7437 3885 8912,,Euro,EUR
2961,,,0,58-580-5863,Archer-Daniels-Midland Company,Brookfield Property Partners L.P.,Consumer Non-Durables,NYSE,Games,ADM,$24.19B,PO Box 75234,77270 Hermina Crossing,82-6350924,16714-356,NYSE,729674146-5,NL59 OTFE 2719 3922 01,,Euro,EUR
2977,,,0,58-773-0435,"SiteOne Landscape Supply, Inc.",First Trust RiverFront Dynamic Europe ETF,Consumer Non-Durables,NYSE,Grocery,SITE,$1.97B,8th Floor,455 Riverside Pass,79-5526835,10078-001,NASDAQ,135557699-7,FR24 2661 4065 10UG 9BGO 1SNU K46,,Euro,EUR
2978,,,0,58-774-2696,"America First Multifamily Investors, L.P.",Tidewater Inc.,Finance,NASDAQ,Health,ATAX,$358.5M,Suite 71,6 Randy Drive,13-1408846,57237-020,NYSE,008166581-4,KZ50 548Z 8RA4 HSSR BSM3,,Euro,EUR
3010,,,0,59-282-0404,"American Airlines Group, Inc.",Tellurian Inc.,Transportation,NASDAQ,Sports,AAL,$24.03B,Apt 407,1042 Gina Drive,84-0138054,51079-386,NASDAQ,213752141-5,AL53 9265 5387 G31Y YT5K YDHT IEIN,,Euro,EUR
3018,,,0,59-452-5875,JMU Limited,First Trust Large Cap Growth AlphaDEX Fund,Technology,NASDAQ,Grocery,JMU,$178.72M,Room 291,7282 Crowley Alley,55-4674043,63922-222,NASDAQ,369302088-4,BG85 XVQV 2568 15EA IDFN HB,,Euro,EUR
3039,,,0,59-877-1819,ALPS/Dorsey Wright Sector Momentum ETF,Legg Mason Global Infrastructure ETF,,NASDAQ,Music,SWIN,$6.79M,Suite 11,4755 Del Sol Avenue,68-6085126,68196-930,NASDAQ,648262258-5,PK94 PRPY 3W6V E1V7 GY6U XSGK,,Euro,EUR
3066,,,0,60-384-3096,First Trust NASDAQ-100- Technology Index Fund,"BSB Bancorp, Inc.",,NASDAQ,Computers,QTEC,$2.14B,Apt 94,5 Graedel Court,85-7531844,54868-5967,NASDAQ,636717003-0,PK41 USIV IQY4 RBXO JS16 N5UE,,Euro,EUR
3085,,,0,60-833-5335,Monsanto Company,"SharpSpring, Inc.",Basic Industries,NYSE,Clothing,MON,$51.73B,3rd Floor,18 Maple Park,46-9724314,65923-551,NASDAQ,292166517-4,HU75 0757 7348 7334 0500 4593 7539,,Euro,EUR
3097,,,0,61-214-0490,The Intergroup Corporation,Nuveen Preferred Income Opportunites Fund,Consumer Services,NASDAQ,Toys,INTG,$60.18M,Suite 100,2 Grasskamp Court,45-2061365,41520-173,NYSE,340229213-0,PT41 9665 5392 3186 2995 6333 8,,Euro,EUR
3099,,,0,61-284-8787,Pioneer Energy Services Corp.,Wintrust Financial Corporation,Energy,NYSE,Books,PES,$158.42M,Apt 1697,66255 Blaine Center,17-3810531,50353-100,NASDAQ,578912332-5,RS76 1352 4013 4851 7730 14,,Euro,EUR
3106,,,0,61-380-3468,Cars.com Inc.,J.M. Smucker Company (The),Technology,NYSE,Automotive,CARS,,PO Box 52490,348 Harper Crossing,36-6397896,52810-411,NYSE,064341571-8,FR44 9245 5744 41FQ W8A0 7IAC Q90,,Euro,EUR
3130,,,0,61-755-9939,"Frankly, Inc.",Morgan Stanley,,NASDAQ,Sports,FKLYU,,PO Box 63147,7048 Loomis Pass,09-2657724,54569-3439,NYSE,994107448-8,SM84 L924 5559 549E QFNQ U53J YQY,,Euro,EUR
3141,,,0,61-960-7887,"Schnitzer Steel Industries, Inc.","CryoPort, Inc.",Consumer Durables,NASDAQ,Sports,SCHN,$520.56M,Suite 12,3 Graedel Pass,48-6732240,29860-209,NASDAQ,191175809-8,BH27 TKDI 61AL ZJ0L 57SC M5,,Euro,EUR
3149,,,0,62-168-0641,"SunTrust Banks, Inc.",Foamix Pharmaceuticals Ltd.,,NYSE,Music,STI.WS.B,,12th Floor,92031 Birchwood Pass,21-7280812,68605-2003,NASDAQ,647219573-0,FR91 5537 3012 721O SF4H FG5T G17,,Euro,EUR
3184,,,0,63-029-9958,Miller/Howard High Income Equity Fund,"Korea Fund, Inc. (The)",,NYSE,Industrial,HIE,$180.61M,Room 144,44 Spaight Plaza,57-1022624,43353-072,NYSE,959462242-3,BH52 MARI AINU 1IF2 UNTN BP,,Euro,EUR
3200,,,0,63-370-4548,PowerShares DWA NASDAQ Momentum Portfolio,"Orchid Island Capital, Inc.",,NASDAQ,Movies,DWAQ,$35.54M,Suite 98,7 Thierer Hill,38-9016505,44911-0098,NYSE,227304671-5,FR92 8555 7819 305K IVSU CRYM 030,,Euro,EUR
3212,,,0,63-539-1683,New Mountain Finance Corporation,"NV5 Global, Inc.",,NYSE,Shoes,NMFC,$1.09B,Suite 45,087 Cordelia Road,66-6389453,60429-092,NASDAQ,237829230-9,ES10 5729 2538 0948 4522 9611,,Euro,EUR
3214,,,0,63-568-2610,Barclays Inverse US Treasury Composite ETN,"Spark Energy, Inc.",Finance,NASDAQ,Computers,TAPR,$14.79M,Apt 741,59444 Delaware Plaza,59-9262387,0268-6720,NASDAQ,194755769-6,GE55 ZC81 2088 3395 7398 83,,Euro,EUR
3217,,,0,63-681-4790,Tortoise Energy Infrastructure Corporation,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,,NYSE,Grocery,TYG,$1.41B,Suite 28,5 Sage Center,63-5535003,0574-0827,NASDAQ,431400186-0,FR90 9208 8333 831A J2YX N0SF O37,,Euro,EUR
3240,,,0,64-116-7554,First Trust Small Cap Core AlphaDEX Fund,Eversource Energy,,NASDAQ,Shoes,FYX,$488.7M,PO Box 91646,143 Corscot Alley,48-0412562,0173-0829,NYSE,483608047-9,ME27 8547 4195 6271 8289 59,,Euro,EUR
3265,,,0,64-693-7722,Amira Nature Foods Ltd,Partner Communications Company Ltd.,Consumer Non-Durables,NYSE,Home,ANFI,$141.43M,Suite 52,2630 Glacier Hill Road,66-9059268,57520-0702,NASDAQ,556075230-4,HU62 1215 6949 0251 8045 0017 4717,,Euro,EUR
3340,,,0,66-177-2552,Olin Corporation,TiGenix,Basic Industries,NYSE,Toys,OLN,$4.89B,Room 86,0 Moland Parkway,77-0830713,64117-177,NASDAQ,967341254-5,RS60 8882 0937 4944 1529 52,,Euro,EUR
3381,,,0,66-881-5771,trivago N.V.,"Genocea Biosciences, Inc.",,NASDAQ,Health,TRVG,$4.38B,Apt 1171,751 Clyde Gallagher Place,21-0842949,15828-320,NASDAQ,710363278-2,MD23 TM8P ISUA PKN5 LUXE U2SF,,Euro,EUR
3401,,,0,67-254-6047,"Liquidity Services, Inc.",Western Asset Mortgage Capital Corporation,Miscellaneous,NASDAQ,Sports,LQDT,$201.51M,Room 552,0 School Circle,05-8594434,0363-0205,NYSE,593029085-7,PS39 OJMR S1XT OBC7 OQAV QKBO MVAW K,,Euro,EUR
3421,,,0,67-775-9386,"TRI Pointe Group, Inc.","Renewable Energy Group, Inc.",Capital Goods,NYSE,Health,TPH,$1.98B,PO Box 60617,55 Farragut Place,67-8917991,44577-002,NASDAQ,496242711-3,KW67 OYKW SZJX DSMU JMPO HTHQ G69D 8Q,,Euro,EUR
3445,,,0,68-418-9317,"StealthGas, Inc.",Molson Coors Brewing  Company,Transportation,NASDAQ,Sports,GASS,$122.37M,Room 1562,96 Susan Circle,24-2827116,52125-405,NYSE,309719144-5,AL55 9207 8185 JHXW W4AM 8GOM OGX9,,Euro,EUR
3446,,,0,68-427-1907,"Equifax, Inc.","Cracker Barrel Old Country Store, Inc.",Finance,NYSE,Industrial,EFX,$17.14B,PO Box 47488,2 Redwing Court,33-9271372,57520-0313,NASDAQ,066808441-3,MD59 WQJE NNJV MQBC EPKT CS9Z,,Euro,EUR
3523,,,0,69-965-3888,"Mobile Mini, Inc.","Square, Inc.",Capital Goods,NASDAQ,Baby,MINI,$1.29B,PO Box 40807,803 Clove Road,90-3168656,58118-0037,NYSE,227922249-3,FR61 0588 3602 82UY IJET 8UXY 376,,Euro,EUR
3528,,,0,70-033-8062,Alpine Global Dynamic Dividend Fund,Modine Manufacturing Company,,NYSE,Baby,AGD,$128.88M,Room 1415,6 Commercial Pass,83-1549918,0781-1789,NYSE,352805656-8,FR58 0794 4512 88IG STQS 6MZR A24,,Euro,EUR
3558,,,0,70-655-4849,"Kelly Services, Inc.",Performance Food Group Company,Technology,NASDAQ,Music,KELYA,$848.46M,Apt 227,68207 Old Gate Center,82-6514956,51009-119,NYSE,870415987-X,FO20 2553 3851 7066 91,,Euro,EUR
3560,,,0,70-748-8562,Pegasystems Inc.,"Owens & Minor, Inc.",Technology,NASDAQ,Jewelry,PEGA,$4.6B,Apt 750,67428 Russell Terrace,33-1286639,64159-6348,NYSE,123676253-3,FR06 1250 1201 47LW RUP5 2MHC D22,,Euro,EUR
3593,,,0,71-276-9247,"Daseke, Inc.","Uranium Resources, Inc.",Consumer Services,NASDAQ,Games,DSKEW,,PO Box 48152,59895 Eggendart Junction,28-6175446,55312-153,NASDAQ,757734723-X,BG70 QLYJ 5168 91F8 04VO KW,,Euro,EUR
3616,,,0,71-816-1634,"Tyler Technologies, Inc.",Enersys,Technology,NYSE,Garden,TYL,$6.3B,PO Box 45290,6609 Badeau Court,20-8637740,60512-8025,NYSE,531768763-2,FR43 9585 8833 03XA LBJZ WP9S S61,,Euro,EUR
3617,,,0,71-830-7174,Key Tronic Corporation,Dolby Laboratories,Technology,NASDAQ,Outdoors,KTCC,$73.17M,Suite 94,1318 Sloan Avenue,44-9439889,48951-7054,NYSE,973033582-6,CZ61 5966 1297 8217 3880 2895,,Euro,EUR
3623,,,0,71-909-0116,"Raven Industries, Inc.",Global Partner Acquisition Corp.,Capital Goods,NASDAQ,Shoes,RAVN,$1.26B,12th Floor,843 Moose Alley,56-0886022,54575-139,NASDAQ,148295340-4,AD32 4564 1137 92MO Q9F4 CIFN,,Euro,EUR
3632,,,0,72-067-7320,Time Inc.,"BGC Partners, Inc.",Consumer Services,NYSE,Tools,TIME,$1.35B,Suite 13,1 Farwell Hill,75-5873985,54868-4778,NASDAQ,042804245-7,SA25 30XP YYJK 4SI5 WBVN 2KV3,,Euro,EUR
3645,,,0,72-391-3806,"Williams-Sonoma, Inc.",OM Asset Management plc,Consumer Services,NYSE,Outdoors,WSM,$4.16B,Apt 224,4 Coolidge Avenue,61-0392752,0904-6269,NYSE,668408818-0,AE35 3182 1716 4454 0774 916,,Euro,EUR
3656,,,0,72-662-5509,"Timberland Bancorp, Inc.",Genuine Parts Company,Finance,NASDAQ,Jewelry,TSBK,$177.78M,Room 446,4 Lawn Street,25-2394385,0074-4637,NYSE,037855011-X,SK27 0386 9365 3832 7988 5933,,Euro,EUR
3659,,,0,72-716-2601,Sterling Construction Company Inc,State Street Corporation,Basic Industries,NASDAQ,Garden,STRL,$286.77M,Suite 15,5779 Spohn Center,73-6518897,64117-600,NYSE,159067786-2,PK96 BFEH M2RO VNDO CN4U MQPE,,Euro,EUR
3664,,,0,72-812-7267,Capitala Finance Corp.,"Aclaris Therapeutics, Inc.",,NASDAQ,Grocery,CPTA,$217.04M,7th Floor,2779 Stuart Pass,93-4054547,36987-3113,NASDAQ,037750189-1,FR66 9846 8424 75ZK IDM9 BNXZ Q69,,Euro,EUR
3702,,,0,73-401-1649,"Fortress Biotech, Inc.",Carpenter Technology Corporation,Health Care,NASDAQ,Beauty,FBIO,$222.97M,11th Floor,84 Gateway Lane,57-8278089,36987-1990,NYSE,478630802-1,MD49 4JYY UTDM GOBB HQL5 SGXF,,Euro,EUR
3705,,,0,73-466-1311,Helen of Troy Limited,Citigroup Inc.,Consumer Durables,NASDAQ,Kids,HELE,$2.52B,Suite 95,9 Forest Crossing,83-2933398,68016-283,NYSE,838467313-6,IE52 SAPV 1619 1097 0546 42,,Euro,EUR
